,Method,Metric,Mean Privacy Risk,Error
0,orig,entire_dataset_mia_privacy_risk,0.5070803629293583,0.0035259415044908977
1,orig,entire_dataset_label_0.0_mia_privacy_risk,0.5088286303832013,0.004079822515166743
2,orig,entire_dataset_label_1.0_mia_privacy_risk,0.5105317989795307,0.006705935607016532
3,orig,subpopulation_0.0_label_0.0_mia_privacy_risk,0.5107232226559686,0.005437244416985445
4,orig,subpopulation_0.0_label_1.0_mia_privacy_risk,0.5106446215900691,0.007863377089868775
5,orig,subpopulation_1.0_label_0.0_mia_privacy_risk,0.5118791856355349,0.00985030661582209
6,orig,subpopulation_1.0_label_1.0_mia_privacy_risk,0.521129724958356,0.012057082136760055
7,transf,entire_dataset_mia_privacy_risk,0.5070803629293583,0.0035259415044908977
8,transf,entire_dataset_label_0.0_mia_privacy_risk,0.5088286303832013,0.004079822515166743
9,transf,entire_dataset_label_1.0_mia_privacy_risk,0.5105317989795307,0.006705935607016532
10,transf,subpopulation_0.0_label_0.0_mia_privacy_risk,0.5107232226559686,0.005437244416985445
11,transf,subpopulation_0.0_label_1.0_mia_privacy_risk,0.5106446215900691,0.007863377089868775
12,transf,subpopulation_1.0_label_0.0_mia_privacy_risk,0.5118791856355349,0.00985030661582209
13,transf,subpopulation_1.0_label_1.0_mia_privacy_risk,0.521129724958356,0.012057082136760055
14,dir,entire_dataset_mia_privacy_risk,0.5094539857420609,0.004408188962294159
15,dir,entire_dataset_label_0.0_mia_privacy_risk,0.5119720689195476,0.00558001074400552
16,dir,entire_dataset_label_1.0_mia_privacy_risk,0.5131187171447069,0.008608284287498085
17,dir,subpopulation_0.0_label_0.0_mia_privacy_risk,0.5134942506206969,0.007890547838786037
18,dir,subpopulation_0.0_label_1.0_mia_privacy_risk,0.5137084482547571,0.010285455302577351
19,dir,subpopulation_1.0_label_0.0_mia_privacy_risk,0.5156527793688315,0.011855196453220324
20,dir,subpopulation_1.0_label_1.0_mia_privacy_risk,0.5261965772171268,0.018720933764379326
21,rew,entire_dataset_mia_privacy_risk,0.5070803629293583,0.0035259415044908977
22,rew,entire_dataset_label_0.0_mia_privacy_risk,0.5088286303832013,0.004079822515166743
23,rew,entire_dataset_label_1.0_mia_privacy_risk,0.5105317989795307,0.006705935607016532
24,rew,subpopulation_0.0_label_0.0_mia_privacy_risk,0.5107232226559686,0.005437244416985445
25,rew,subpopulation_0.0_label_1.0_mia_privacy_risk,0.5106446215900691,0.007863377089868775
26,rew,subpopulation_1.0_label_0.0_mia_privacy_risk,0.5118791856355349,0.00985030661582209
27,rew,subpopulation_1.0_label_1.0_mia_privacy_risk,0.521129724958356,0.012057082136760055
28,eg,entire_dataset_mia_privacy_risk,0.5061649384316268,0.0034997371479277483
29,eg,entire_dataset_label_0.0_mia_privacy_risk,0.5075756763817536,0.004129159494333802
30,eg,entire_dataset_label_1.0_mia_privacy_risk,0.5110623451565262,0.006345146371459897
31,eg,subpopulation_0.0_label_0.0_mia_privacy_risk,0.5106890362573344,0.004771989103770811
32,eg,subpopulation_0.0_label_1.0_mia_privacy_risk,0.5104418670163847,0.007936396325455779
33,eg,subpopulation_1.0_label_0.0_mia_privacy_risk,0.511973010354593,0.01026108047232723
34,eg,subpopulation_1.0_label_1.0_mia_privacy_risk,0.5256892858454714,0.008605062303745163
