,Method,Metric,Mean Privacy Risk,Error
0,orig,entire_dataset_mia_privacy_risk,0.5018703721511685,0.001988207817611465
1,orig,entire_dataset_label_0.0_mia_privacy_risk,0.5095362476961109,0.006618326144709338
2,orig,entire_dataset_label_1.0_mia_privacy_risk,0.5018570197689636,0.0018698928822367144
3,orig,subpopulation_0.0_label_0.0_mia_privacy_risk,0.5072943011850041,0.007613501705979107
4,orig,subpopulation_0.0_label_1.0_mia_privacy_risk,0.5017630129719761,0.0016752391772774042
5,orig,subpopulation_1.0_label_0.0_mia_privacy_risk,0.5426954214081626,0.03348143430981159
6,orig,subpopulation_1.0_label_1.0_mia_privacy_risk,0.5091031549611811,0.010792594641785844
7,transf,entire_dataset_mia_privacy_risk,0.5018703721511685,0.001988207817611465
8,transf,entire_dataset_label_0.0_mia_privacy_risk,0.5095362476961109,0.006618326144709338
9,transf,entire_dataset_label_1.0_mia_privacy_risk,0.5018570197689636,0.0018698928822367144
10,transf,subpopulation_0.0_label_0.0_mia_privacy_risk,0.5072943011850041,0.007613501705979107
11,transf,subpopulation_0.0_label_1.0_mia_privacy_risk,0.5017630129719761,0.0016752391772774042
12,transf,subpopulation_1.0_label_0.0_mia_privacy_risk,0.5426954214081626,0.03348143430981159
13,transf,subpopulation_1.0_label_1.0_mia_privacy_risk,0.5091031549611811,0.010792594641785844
14,dir,entire_dataset_mia_privacy_risk,0.5026781421290509,0.0024825658796682713
15,dir,entire_dataset_label_0.0_mia_privacy_risk,0.5109553578633647,0.007341670940766023
16,dir,entire_dataset_label_1.0_mia_privacy_risk,0.5026901204142421,0.0026348909300055257
17,dir,subpopulation_0.0_label_0.0_mia_privacy_risk,0.5078805520731037,0.008042188642208339
18,dir,subpopulation_0.0_label_1.0_mia_privacy_risk,0.502258110191485,0.0027156642167452615
19,dir,subpopulation_1.0_label_0.0_mia_privacy_risk,0.5435121594630254,0.028772100158779467
20,dir,subpopulation_1.0_label_1.0_mia_privacy_risk,0.5189584502134502,0.01455023139273538
21,rew,entire_dataset_mia_privacy_risk,0.5018703721511685,0.001988207817611465
22,rew,entire_dataset_label_0.0_mia_privacy_risk,0.5095362476961109,0.006618326144709338
23,rew,entire_dataset_label_1.0_mia_privacy_risk,0.5018570197689636,0.0018698928822367144
24,rew,subpopulation_0.0_label_0.0_mia_privacy_risk,0.5072943011850041,0.007613501705979107
25,rew,subpopulation_0.0_label_1.0_mia_privacy_risk,0.5017630129719761,0.0016752391772774042
26,rew,subpopulation_1.0_label_0.0_mia_privacy_risk,0.5426954214081626,0.03348143430981159
27,rew,subpopulation_1.0_label_1.0_mia_privacy_risk,0.5091031549611811,0.010792594641785844
28,eg,entire_dataset_mia_privacy_risk,0.5018775843831136,0.0017327957185710816
29,eg,entire_dataset_label_0.0_mia_privacy_risk,0.5109505093007136,0.00851641618768381
30,eg,entire_dataset_label_1.0_mia_privacy_risk,0.5017834383732521,0.0016423340519151832
31,eg,subpopulation_0.0_label_0.0_mia_privacy_risk,0.5079625790357389,0.007558289602810162
32,eg,subpopulation_0.0_label_1.0_mia_privacy_risk,0.5015693694137383,0.0014129634793781179
33,eg,subpopulation_1.0_label_0.0_mia_privacy_risk,0.5528141105895745,0.03562283778296883
34,eg,subpopulation_1.0_label_1.0_mia_privacy_risk,0.5118826551729023,0.010317472461895441
