,Method,Metric,Mean Privacy Risk,Error
0,orig,entire_dataset_mia_privacy_risk,0.5467633342091435,0.0017033786850243098
1,orig,entire_dataset_label_0.0_mia_privacy_risk,0.531193829342331,0.0017962152436073796
2,orig,entire_dataset_label_1.0_mia_privacy_risk,0.7032358173155856,0.008279551002177126
3,orig,subpopulation_0.0_label_0.0_mia_privacy_risk,0.629679549065176,0.011399261627847563
4,orig,subpopulation_0.0_label_1.0_mia_privacy_risk,0.7476447045431698,0.016238334645384316
5,orig,subpopulation_1.0_label_0.0_mia_privacy_risk,0.5286049291075738,0.0029909246867131194
6,orig,subpopulation_1.0_label_1.0_mia_privacy_risk,0.6985097362108069,0.009752927562316568
7,transf,entire_dataset_mia_privacy_risk,0.5376921308460327,0.0021811616998612007
8,transf,entire_dataset_label_0.0_mia_privacy_risk,0.529019161644483,0.002002828848223885
9,transf,entire_dataset_label_1.0_mia_privacy_risk,0.6752225643373653,0.007022264993707533
10,transf,subpopulation_0.0_label_0.0_mia_privacy_risk,0.6761328803031275,0.013504016487547366
11,transf,subpopulation_0.0_label_1.0_mia_privacy_risk,0.7109177276262388,0.018114338453530193
12,transf,subpopulation_1.0_label_0.0_mia_privacy_risk,0.5246463092762375,0.001958450919089349
13,transf,subpopulation_1.0_label_1.0_mia_privacy_risk,0.6710734505214468,0.008027254184434882
14,dir,entire_dataset_mia_privacy_risk,0.5799346426694693,0.05971869085121444
15,dir,entire_dataset_label_0.0_mia_privacy_risk,0.5856365137361497,0.0716223184334035
16,dir,entire_dataset_label_1.0_mia_privacy_risk,0.698592428116494,0.015741389441206566
17,dir,subpopulation_0.0_label_0.0_mia_privacy_risk,0.6759464308826941,0.0181842699460092
18,dir,subpopulation_0.0_label_1.0_mia_privacy_risk,0.7719554435707316,0.01674201112239885
19,dir,subpopulation_1.0_label_0.0_mia_privacy_risk,0.5872007425581229,0.07467313553268543
20,dir,subpopulation_1.0_label_1.0_mia_privacy_risk,0.6916390784365734,0.01811197462725581
21,rew,entire_dataset_mia_privacy_risk,0.546955465055176,0.0018424733782160469
22,rew,entire_dataset_label_0.0_mia_privacy_risk,0.5313669249081455,0.0015322398970226737
23,rew,entire_dataset_label_1.0_mia_privacy_risk,0.7032688202805952,0.007405909650675703
24,rew,subpopulation_0.0_label_0.0_mia_privacy_risk,0.6423560537106694,0.008999059495926571
25,rew,subpopulation_0.0_label_1.0_mia_privacy_risk,0.7156251286084763,0.019842768383902018
26,rew,subpopulation_1.0_label_0.0_mia_privacy_risk,0.5290327786983902,0.0026516432457923474
27,rew,subpopulation_1.0_label_1.0_mia_privacy_risk,0.7028715009962065,0.008044492557842921
28,eg,entire_dataset_mia_privacy_risk,0.5460013794009458,0.001855558452054484
29,eg,entire_dataset_label_0.0_mia_privacy_risk,0.5308936693189051,0.0015987466816462978
30,eg,entire_dataset_label_1.0_mia_privacy_risk,0.6996995393562229,0.008692940018474222
31,eg,subpopulation_0.0_label_0.0_mia_privacy_risk,0.6395639288108385,0.009886356711867595
32,eg,subpopulation_0.0_label_1.0_mia_privacy_risk,0.6732372660701607,0.017759783988863156
33,eg,subpopulation_1.0_label_0.0_mia_privacy_risk,0.528282626994777,0.002583573320988402
34,eg,subpopulation_1.0_label_1.0_mia_privacy_risk,0.7087840455739215,0.009093352823539408
